x1,x2,x3,c1,c2,y,rand_0,rand_1,rand_2,rand_3,rand_4,rand_5,rand_6,rand_7,rand_8,rand_9,rand_10,rand_11,rand_12,rand_13,rand_14,rand_15,rand_16,rand_17,rand_18,rand_19,rand_20,rand_21,rand_22,rand_23,rand_24,rand_25,rand_26,rand_27,rand_28,rand_29,rand_30,rand_31,rand_32,rand_33,rand_34,rand_35,rand_36,rand_37,rand_38,rand_39,dup_0_x1,dup_1_x2,dup_2_x3,dup_3_c1,dup_4_c2,dup_5_x1,dup_6_x2,dup_7_x3,dup_8_c1,dup_9_c2,colin_0__x1,colin_1__x2,colin_2__x3,colin_3__x1,colin_4__x2,colin_5__x3,colin_6__x1,colin_7__x2,colin_8__x3,colin_9__x1,colin_10__x2,colin_11__x3,colin_12__x1,colin_13__x2,colin_14__x3,colin_15__x1,colin_16__x2,colin_17__x3,colin_18__x1,colin_19__x2,colin_20__x3,colin_21__x1,colin_22__x2,colin_23__x3,colin_24__x1,colin_25__x2,colin_26__x3,colin_27__x1,colin_28__x2,colin_29__x3,colin_30__x1,colin_31__x2,colin_32__x3,colin_33__x1,colin_34__x2,colin_35__x3,colin_36__x1,colin_37__x2,colin_38__x3,colin_39__x1,colin_40__x2,colin_41__x3,colin_42__x1,colin_43__x2,colin_44__x3
-0.05348052510785672,1.4477821843486782,0.14992125867991524,low,low,-3.4333995143282676,2.252877864678537,4.252081467532096,-1.0957242630432378,-5.0616976968950125,-4.751892600918277,5.56538106700331,-3.7479703531650497,0.5305886540310896,2.4206265966988387,-4.644243637771863,1.6487566205567272,-1.2368765357653344,-1.540194339123445,0.4459692333657843,-5.5432878404583015,0.05072973286013127,-4.034282400165663,-2.0403263592614413,5.4664774391884094,0.4577823695262224,2.404439717109084,-4.600808955508961,-3.067807881904601,1.2611425591035839,5.37603290378666,4.097472782496327,2.146660607345637,-2.8160935592917897,-6.466215530703055,2.581038771456562,4.297695087714244,-2.9335493502066616,3.5564635691839266,-4.049238736548319,2.1206755485928683,-0.4698607676582243,-4.119336695843751,0.6424583349930728,-1.81490031809009,1.398407596178305,-0.05348052510785672,1.4477821843486782,0.14992125867991524,0,1,-0.05348052510785672,1.4477821843486782,0.14992125867991524,0,1,-0.09176345814723741,0.5747541757815148,0.013615288638772309,0.10847627775582375,-0.7024590843287151,-0.09651155181644516,-0.06430078241193765,1.7207769847083951,-0.07594846851675391,-0.06570273475937113,1.0058469888514496,0.19009009447384886,0.15537029045277437,1.5899379390692947,-0.18145110325581706,-0.07893088579195179,-1.895115113971769,-0.22818799495486597,0.09083972596124468,-1.7484102996846933,-0.10791312607092166,-0.012741946169797253,2.6629243368746556,-0.33735386959753577,0.07278058679483959,-1.164973324700838,0.28944180271396885,-0.01045998382909634,-0.9783767272042341,0.0055735425556480145,0.009264335837483956,0.8590059188622228,-0.23716854355621605,0.09323091282930543,3.819432386159078,0.0364262777649306,-0.0719457441279491,0.44207404800382266,0.17705876345255295,0.054997066745964426,-0.4269967170223593,0.0013751424444519433,0.00978058922214789,2.1310181415855944,0.18884791651802188
0.9465882200202436,1.4347321951743497,-5.498384816921257,mid,high,-3.1559648476261066,4.6584601062386,4.761274174834648,-1.2101230633591347,-5.2441301419848045,-6.889872046466214,10.026668774527975,-3.7699673021074176,-2.6847525275647763,2.0673921487257325,2.819917285034162,1.8663003537383547,-2.601407401614595,-0.563247656701959,-7.893871020094576,-2.7688908728226824,2.051625821395974,-4.7680564597874096,-2.11711687428632,7.940966418935433,-5.13785458008182,3.4898796277656565,-1.1576058549213915,-5.097591901070532,0.8552020763484394,-3.5821080754651913,0.13544828112485519,2.1506458128863786,-3.4764454691869564,-5.324788773030292,8.32825433820367,3.432476637752316,-3.982532509373388,3.9067295907154653,-2.8190666815613903,-3.0342258365573236,0.8288744150871876,4.138165850128605,3.17658608754897,-1.6759330612491188,1.6009038443927457,0.9465882200202436,1.4347321951743497,-5.498384816921257,1,3,0.9465882200202436,1.4347321951743497,-5.498384816921257,1,3,-0.8305704303043582,0.6748269106006097,-2.184733997526885,-1.7450976143488028,-0.8106209880431738,1.1094981012843994,2.0808870314960926,1.6764444103743095,7.7741490737066705,0.06947900412979506,1.2678877797209422,-7.07931357681169,-0.8355135884905894,1.588828012822642,4.705590373867155,0.4682468617254593,-1.7996536422924903,7.156397083365189,-1.0635986386084377,-1.9455111923796946,4.04966152936916,-0.44651944237228297,2.854187030540264,10.56679959131097,0.598219581733764,-1.007265257400248,-7.721703179520177,1.2402395449828711,-1.1007105129772992,6.478459921869457,-0.7351955542042333,0.7581580845330981,7.076709593350943,-1.0403118127806121,4.042567533481385,-2.2622500651917603,-0.3970169194577091,0.5451850662520298,-6.736794551454566,0.044021015597315236,-0.7139645069574911,3.049750256720919,0.645274071545847,2.3967605305158712,-1.9131510965670853
-2.842513248869646,3.967394578843145,-6.892299974858959,mid,mid,-19.95544546173326,-1.0147172139672977,6.281041924089724,-1.180589869923732,-4.220249336170793,-3.037825009133326,6.62675288477752,-3.7994103400206156,6.714568960878406,0.008310062428813936,5.543492389542248,5.079355907965962,-4.191672188690726,1.4260807179831416,-2.8372463049337817,-3.875054088135335,-1.0894358163442042,-4.931301566219377,-2.472448336669849,-6.420410041617707,1.4504323096213416,0.8876649813242354,-7.6730765313946625,-3.736048360600096,4.521903660052269,0.2173030617948033,2.5535794673736234,3.2704043947231307,-3.557711888263036,-4.049523641636167,-3.2884936346975926,5.26086008918364,-3.861743014961862,3.922872438804295,-1.645692326151586,-2.3532724712011,-0.5388514487769205,1.795132342200821,6.3128758469442365,-4.787614223746351,1.2599781637192635,-2.842513248869646,3.967394578843145,-6.892299974858959,1,2,-2.842513248869646,3.967394578843145,-6.892299974858959,1,2,2.2873156976419247,1.7776431300475641,-2.958718109405213,4.969615929920999,-1.9327552842232671,1.5315198339603682,-6.861792278174188,4.472054727342197,9.820855899047636,-0.03883404756577165,3.017146985827759,-9.006163016742338,2.7653600611873883,4.16937228804627,6.035846630433955,-1.495009784849666,-5.128612385896392,8.617862213050092,2.5359963532303027,-5.012035214504782,4.93520359158087,0.7986464564387092,7.852517339185494,13.014829155116537,-2.1413537308837785,-2.968302414164726,-9.52184176088485,-3.963792178940191,-2.9437099657642696,7.946025140787668,1.974843577913023,2.180798669573951,9.139690142975986,3.1349099208554976,10.858999186985223,-2.8973686383431234,1.1353037657405332,1.2969539226827635,-8.619905283760351,-0.002518857651627439,-1.8868836902388693,3.9248365945287955,-1.8626883767064948,6.167709344819378,-2.5040153577570132
0.8945919543722692,4.242780270825301,-0.6125508312700618,high,very_high,-6.330472688195833,4.331046074480978,6.123431529582245,-1.034150563683019,-3.945797678799062,-3.065994357916588,10.064357180884475,-3.7621377347387925,-1.628009584358745,4.860284547505495,6.944921327758153,4.960072156853172,-0.9455630642228651,-0.2794144913797654,-5.063744754696987,-3.3737713875148865,-4.281015878276926,-7.061269367024359,-4.168635443430408,4.83644978597885,0.8801203210573387,1.7292169107554691,0.6583725500405602,-5.803752867422739,1.2569188900288015,7.72732227252663,4.326072033922616,1.660658906722777,-2.478695074386759,-0.3980749621148605,3.9615654263801146,4.177414276927858,-4.477337823289704,4.022792308521896,-1.977083139015417,-3.9068186725556604,-1.4577752483028785,3.5418715547420017,6.658843407384145,-1.4790625791122387,0.7680385886507337,0.8945919543722692,4.242780270825301,-0.6125508312700618,2,4,0.8945919543722692,4.242780270825301,-0.6125508312700618,2,4,-0.6294174927407115,2.1048552927589474,-0.2377323330628559,-1.64228391340244,-2.0260353892270224,0.05244491072571332,2.171672741385417,5.06120373584465,0.9109066968041238,0.040346386274202097,3.553025994987685,-0.7737925242132201,-0.927958454746544,4.540889079414418,0.3715804650805872,0.590732530516022,-5.454596805386255,0.8784374072967558,-0.8268604374527835,-5.52467247620068,0.39786197502419607,-0.1129455778652699,8.255328994972954,1.2158305800756741,0.4216131695646749,-3.0390256991412117,-0.8408841949730691,1.3084018636887111,-2.9371331913781056,0.7819361508316748,-0.6390365498685718,2.3242672558199837,0.918723804866219,-0.9764435661985976,11.739134745383137,-0.2672807035242781,-0.45908804252682023,1.5819964914447868,-0.7734429838785821,-0.044380089707445926,-1.8626965974981566,0.439527440536766,0.597929770734713,6.629544776710491,-0.2433561891676625
-4.523456211840379,6.137517271894987,-4.165375724183951,high,high,-27.890317043525258,-0.2639174792792258,4.87824400590343,-1.0498858266306064,-3.594967246553707,-5.791024394831701,2.9303753368430088,-3.726449198384101,0.6483284852532241,2.6165518984857052,2.920361590284243,-2.5255691912346023,-1.1763791947821178,1.7984958419024943,-4.91680303686231,-6.877853156402443,4.418147341395595,-1.573577532290402,-2.570987784860976,6.770142687167654,1.137025430908619,2.7395810361420985,2.213283645658901,-3.919895164104142,3.725825114845258,-3.647411370723371,4.470121904776002,2.9991288803465657,-0.8361671541347362,0.9287879456291828,0.4513372265086195,5.955873629400077,-5.399098238901722,3.7064020007296836,-5.994052691634833,-5.652498436019112,-1.131927745976991,0.02748538216829166,3.3135105685613997,-2.321702249485211,0.7663681818431025,-4.523456211840379,6.137517271894987,-4.165375724183951,2,3,-4.523456211840379,6.137517271894987,-4.165375724183951,2,3,3.645265119057651,2.8066779032286884,-2.0653131458170573,7.716728490839376,-2.812509006518607,0.8733633825149153,-10.627450542384645,7.351664661938152,5.839662667936087,-0.13247078541885865,4.664002287225546,-5.336398914900376,4.370657081192447,6.402585131391481,3.5771557904355302,-2.74348368788336,-7.84551522706563,5.191406690417151,4.170647070052713,-7.745866213631452,3.111825222688134,1.5218187137068504,12.226525043880782,8.020815342846738,-3.164397759190687,-4.409983284754406,-5.870128700653474,-6.4427460188121595,-4.294625025966512,4.860347340085174,3.0263102379793665,3.2416820949114764,5.436676000683038,4.9680174464299895,17.063044447356496,-1.6763802480966357,1.95877546728589,2.228141213775899,-5.2637176950627,0.12590544783199473,-3.0054693752456236,2.46575030599621,-3.1214563559467043,9.604555351238664,-1.2611768298149106
3.779890563278075,2.617009440999042,-5.801531188930853,mid,very_high,2.3636039164136813,0.34091515395930183,5.409630034335502,-1.0192768445107327,-3.732424952347579,0.4899722677591569,2.7284601835570013,-3.8008264447590476,4.624875618405306,2.8122969609654875,4.37170653652281,0.6444785390943348,-2.557285515594123,-2.5381806955116497,-0.666352065544122,-4.644918992852031,1.9035301832070093,-1.4772399227365147,-3.276966733721671,5.866102522404859,-3.9286256847917547,0.6984366227038448,-4.434113357316994,-2.9481034552683982,1.8737765555849581,-10.102703117988526,3.537755034111453,3.168234876122628,-5.6272705267853365,0.24982171931218145,4.181192729562137,4.465259542089074,-3.434758825239114,3.833495497374748,-1.9517046865977148,-5.7827891777736165,0.9589887776033819,3.913544371680812,3.0601359335188416,-0.44638107710976804,1.2102968562826801,3.779890563278075,2.617009440999042,-5.801531188930853,1,4,3.779890563278075,2.617009440999042,-5.801531188930853,1,4,-2.928304773202158,1.232259310791928,-2.4081955945070908,-6.617052873382769,-1.174585731482658,1.1844740746116533,8.94052489318729,3.0709927735190163,8.23521682976748,0.32576340027072237,1.980273011992091,-7.552179239431242,-3.6766385964219963,2.8361966630417363,5.195412000833106,2.1319635462987874,-3.457315637859461,7.358934910620829,-3.3946931749583413,-3.2664493084665116,4.256018801535091,-1.222749466687073,5.198635203867445,11.303380345643589,2.803460749407599,-1.757787283218136,-8.069563236866475,5.462503384275307,-1.7454321845815102,6.909295094491196,-2.6051193255370846,1.375281703285433,7.459155277121814,-4.047151749948489,7.240504807550721,-2.3365002024894763,-1.728810922927484,0.8033509922008835,-7.158790209495943,-0.1397050892900771,-1.2791270253007083,3.2513636284509113,2.5517202388108853,4.1427211284636165,-1.9969624514728157
-1.3703910975742968,4.084111127542807,-6.414853888859511,high,mid,-14.954873864191187,-2.0803364657688195,4.867821611404931,-1.1238586462677396,-3.761352337897678,-2.011585311346339,7.808197114964123,-3.7685105976538584,10.70638518919601,0.3082612504260629,-2.161115778271009,-5.570813031453474,-1.7670162653396282,-1.8364751653084217,-8.547724808091377,-4.897272415022372,2.37072937953259,-4.6483331654016276,-3.353781186226999,13.791559390999543,-10.190436046575897,2.036682684620501,-8.146549278205343,-2.3887062995767065,2.5094848361036086,-1.3040055125953889,6.740633307748851,2.8938464099325487,-2.071410666034583,-2.031697971544788,6.746589371437094,5.1967252277610045,-4.445138887297033,3.8479454343972,-4.9388016149254375,-2.295269199693212,2.245578844719477,2.6052555274993257,3.3831669997080027,-3.3205089403156753,1.6931856653912265,-1.3703910975742968,4.084111127542807,-6.414853888859511,2,2,-1.3703910975742968,4.084111127542807,-6.414853888859511,2,2,1.0727684606932035,1.8170057379252609,-2.648125261791189,2.202284607937082,-1.8587102617095133,1.4255415626474144,-3.4614816476725925,4.632445661818895,9.054188401774406,0.01703738381700407,3.221962279508787,-8.316868427089513,1.3093512618357082,4.19328319399251,5.5883470877059365,-0.7373087018016256,-5.121285025690248,8.297279081986295,1.4911504003415124,-5.232195423421626,4.58831210135412,0.37944886913268916,8.062887538177248,12.220514225429609,-1.0423399670179454,-2.8922920084648815,-8.705281817195951,-1.8275385447006127,-3.0530108239765035,7.480104858355472,0.9554061975275222,2.065283035712639,8.53272926647582,1.4019132828392116,11.375578563792164,-2.7374656709455034,0.41848389558536775,1.4008179183965406,-8.237642735313843,-0.05315481866112785,-1.8187669261915338,3.650986171270402,-0.9739364411013388,6.313738935088597,-2.2427924732222704
1.0515033082840466,6.51372129528035,-2.1644678848343673,high,low,-10.260272176594706,-1.744509062441772,9.470558782965412,-1.0113093989656627,-3.772022982194467,-6.666022131280556,7.7257624747404705,-3.8161377153223524,-6.697432764412974,3.2616944035365663,3.213975625394637,0.8915697715396989,-5.119967121613096,-0.3043799702264114,-5.01932222252225,-7.744366154019955,4.3469900116025375,-4.703343561584871,-3.899656188658933,15.749211113914727,-3.6634318912677895,2.2517641470047045,-4.5164630644321555,-3.9154068813773035,2.454868625110132,6.125350949372455,2.835150187395887,3.023395207768101,-4.247434440847004,0.16127249732165927,-2.807895443840196,3.909119541795758,-3.1888100263164745,3.658888225807993,-3.5401399467336208,-2.4975556806795955,-2.644063237908254,-2.934702782417154,5.0645439022378005,-1.196811216837155,0.9402401689942982,1.0515033082840466,6.51372129528035,-2.1644678848343673,2,1,1.0515033082840466,6.51372129528035,-2.1644678848343673,2,1,-0.768447006296642,3.094775321154079,-0.8634632996751026,-1.8023639131005165,-2.9334578291179914,0.399285990985151,2.400343926701007,7.447805681462317,3.255252243547432,-0.14854804743593422,4.971196738886978,-2.9275022238059143,-1.0481176444606468,6.932875676651406,1.9577530582085145,0.7051496202378895,-8.495310725211542,2.765754881586675,-1.026122189729466,-8.299352276169412,1.7577808599846727,-0.47130725759403486,12.845478670739476,3.992250580893522,0.8701016300142324,-4.697865673274509,-2.9174387883917943,1.4497779737530896,-4.419531754561442,2.60665550257895,-0.6407229142670278,3.4971914598282194,2.854903487516003,-1.264648242647372,18.054566417116416,-0.9468150460455571,-0.2724243949621048,2.438025914188102,-2.7369101252223995,-0.06605356439729006,-2.953888112075329,1.1919909352511453,0.7229065792767545,10.173279820740161,-0.9793322873544544
-4.339724038120894,2.9943407289836466,-0.5119237689483247,low,low,-19.700328995240536,-2.0117207382585764,3.8365666784464123,-1.0579476800626897,-3.5230657959561333,1.5061775948238862,4.3868996442833845,-3.77290658876258,-4.439153749641978,2.67854736095492,16.105726151891393,3.863584067943574,-2.992047148726485,-3.224616537283471,-4.705110222092992,-2.6157414676863993,5.486656398337755,-3.8892184812386703,-2.7001349285195344,8.421309033924505,-2.821460769729817,2.2225344223795163,-5.888063811090996,-5.753428800649956,2.8652864880415057,1.7971603999116248,-0.3765814684454134,3.299768960595777,-2.772972232776058,-9.06200374816724,10.14245785075407,5.555486197990803,-3.7185399723639585,3.899414552652862,-1.996642720946038,-4.458900445885873,2.8747601870447235,1.2234461084449533,3.395078409181959,-2.074352738617539,1.305870593641403,-4.339724038120894,2.9943407289836466,-0.5119237689483247,0,1,-4.339724038120894,2.9943407289836466,-0.5119237689483247,0,1,3.532480464644647,1.4796842752167734,-0.1822972784809092,7.4705704634947825,-1.4151935592379674,0.055900958773850914,-10.246401707871561,3.3238614181036636,0.7453173681544474,-0.2023719240082161,2.4710811532092025,-0.7533422109803894,4.285738527190085,3.0443753493090817,0.368428276299628,-2.6128176195663304,-3.8978136355953166,0.6652409192496334,3.9279743726557954,-3.878942295034195,0.3071915804964944,1.4283363073051198,5.968046230482751,1.2535276880391244,-3.1591049200370858,-1.9411503756088409,-0.4785077058156786,-6.144182357516996,-2.1808697745954326,0.4919554357049359,3.179867509951607,1.5305173443101345,0.6510997968620867,4.769392171429452,8.14561949912958,-0.12204918143026139,1.8642344746252755,0.9592926350032306,-0.722985561523576,0.16696536514502716,-1.3533954959400711,0.33933139538052776,-3.0078174803974713,4.767900496792038,-0.35954286675662006
4.945604432350832,2.801975466803144,-3.0699215887106934,mid,very_high,6.897703307999102,4.916486037516446,3.7644003854893064,-1.231031074571727,-3.2786521600924345,-8.765250504122552,1.6680913884357866,-3.7818694260190098,-4.495974609872747,3.3658588399720255,0.7195484833037087,4.787746977572244,-3.0326520896248943,0.1028308746496942,-5.98440444001708,-4.925272951825371,-1.330131836749529,-5.270547818446512,-1.5507748490403097,6.584667135551825,-3.155570277010133,3.2886091319363158,-4.310067153811028,-3.09217460687918,3.021813432899183,-5.0420583413798274,5.561638491742812,2.5687381485616134,-5.712317007487149,2.9186669953016318,2.5529941082887193,5.2228829764908005,-5.030173157803576,3.6236644163966125,-2.480075620357805,-4.3088122051623134,0.21827708438489257,1.495175701854503,0.4670657255384043,-1.1799215436446047,0.554263402412571,4.945604432350832,2.801975466803144,-3.0699215887106934,1,4,4.945604432350832,2.801975466803144,-3.0699215887106934,1,4,-3.8780397238225746,1.3756493084240011,-1.3129299347335273,-8.718497953858378,-1.3083239093979038,0.8808350605019873,11.427594829401922,3.2874827130793527,4.374958391631285,0.2717023651878964,2.212862487845864,-4.066282639968666,-4.637495705683126,2.9380588690311464,2.729669454150173,2.9184413977398194,-3.5245370194141215,4.0499975045659315,-4.740276131091713,-3.436182007922519,2.247242606542622,-1.3378738082509622,5.360731372921758,5.829583366908892,3.4048925123311014,-2.127213251807645,-4.317480653778664,7.02608310790695,-1.9140001629131176,3.6238629200339165,-3.4245131536385864,1.3794066850520412,3.906729170418413,-5.367023418533038,7.669453591017102,-1.0975490190251402,-1.928094069179656,0.8643244433014294,-4.052964309192576,0.22048543517951263,-1.4143747547906504,1.6642032852106765,3.6907143648771883,4.29934520604213,-0.9427417914728934
